date,zip_code,model_year,fuel,make,duty,vehicles,fuel_category,is_ev
12/31/2023,94123,<2010,Gasoline,AUDI,Light,22,ICE_Gas,0
12/31/2023,94132,2024,Battery Electric,OTHER/UNK,Light,3,EV,1
12/31/2023,94110,2021,Gasoline,JEEP,Light,16,ICE_Gas,0
12/31/2023,94102,2018,Unk,OTHER/UNK,Unk,2,Other,0
12/31/2023,94112,2018,Gasoline,OTHER/UNK,Heavy,1,ICE_Gas,0
12/31/2023,94116,2021,Gasoline,OTHER/UNK,Heavy,1,ICE_Gas,0
12/31/2023,94134,2010,Gasoline,NISSAN,Light,12,ICE_Gas,0
12/31/2023,94115,2016,Gasoline,NISSAN,Light,13,ICE_Gas,0
12/31/2023,94117,2013,Gasoline,TOYOTA,Light,40,ICE_Gas,0
12/31/2023,94117,2020,Hybrid Gasoline,TOYOTA,Light,66,Hybrid,0
12/31/2023,94104,2022,Gasoline,KIA,Light,32,ICE_Gas,0
12/31/2023,94117,2015,Gasoline,MAZDA,Light,38,ICE_Gas,0
12/31/2023,94127,2015,Gasoline,MAZDA,Light,19,ICE_Gas,0
12/31/2023,94115,2016,Gasoline,MAZDA,Light,58,ICE_Gas,0
12/31/2023,94110,2018,Gasoline,MAZDA,Light,69,ICE_Gas,0
12/31/2023,94122,2020,Gasoline,MAZDA,Light,38,ICE_Gas,0
12/31/2023,94121,2023,Gasoline,BMW,Light,15,ICE_Gas,0
12/31/2023,94105,2016,Battery Electric,TESLA,Light,13,EV,1
12/31/2023,94122,2021,Hybrid Gasoline,HONDA,Light,17,Hybrid,0
12/31/2023,94115,2013,Gasoline,MAZDA,Light,13,ICE_Gas,0
12/31/2023,94124,2017,Hydrogen Fuel Cell,OTHER/UNK,Light,2,Other,0
12/31/2023,94118,2017,Plug-in Hybrid,TOYOTA,Light,16,Other,0
12/31/2023,94127,2020,Plug-in Hybrid,TOYOTA,Light,11,Other,0
12/31/2023,94112,2015,Gasoline,SCION,Light,13,ICE_Gas,0
12/31/2023,94107,2023,Plug-in Hybrid,TOYOTA,Light,12,Other,0
12/31/2023,94122,2022,Battery Electric,KIA,Light,15,EV,1
12/31/2023,94112,2013,Gasoline,KIA,Light,12,ICE_Gas,0
12/31/2023,94117,2015,Unk,OTHER/UNK,Unk,2,Other,0
12/31/2023,94132,2024,Diesel and Diesel Hybrid,OTHER/UNK,Light,1,Other,0
12/31/2023,94117,2020,Gasoline,AUDI,Light,25,ICE_Gas,0
12/31/2023,94103,2024,Battery Electric,BMW,Light,14,EV,1
12/31/2023,94123,2018,Gasoline,PORSCHE,Light,29,ICE_Gas,0
12/31/2023,94110,2020,Gasoline,VOLVO,Light,13,ICE_Gas,0
12/31/2023,94127,<2010,Unk,OTHER/UNK,Unk,279,Other,0
12/31/2023,94103,<2010,Unk,OTHER/UNK,Unk,136,Other,0
12/31/2023,94123,2017,Gasoline,OTHER/UNK,Light,281,ICE_Gas,0
12/31/2023,94131,<2010,Gasoline,OTHER/UNK,Light,2775,ICE_Gas,0
12/31/2023,94116,2012,Gasoline,OTHER/UNK,Light,227,ICE_Gas,0
12/31/2023,94110,2012,Gasoline,ACURA,Light,12,ICE_Gas,0
12/31/2023,94124,2010,Gasoline,HONDA,Light,77,ICE_Gas,0
12/31/2023,94124,2011,Gasoline,HONDA,Light,74,ICE_Gas,0
12/31/2023,94122,2015,Gasoline,HONDA,Light,258,ICE_Gas,0
12/31/2023,94123,2013,Gasoline,HONDA,Light,32,ICE_Gas,0
12/31/2023,94129,2015,Gasoline,OTHER/UNK,Light,72,ICE_Gas,0
12/31/2023,94134,2014,Hybrid Gasoline,OTHER/UNK,Light,27,Hybrid,0
12/31/2023,94122,2012,Natural Gas,OTHER/UNK,Light,1,ICE_NG,0
12/31/2023,94110,2017,Gasoline,HONDA,Light,238,ICE_Gas,0
12/31/2023,94124,2021,Gasoline,HONDA,Light,155,ICE_Gas,0
12/31/2023,94127,2016,Gasoline,HONDA,Light,74,ICE_Gas,0
12/31/2023,94133,2019,Hybrid Gasoline,OTHER/UNK,Light,46,Hybrid,0
12/31/2023,94118,2019,Hybrid Gasoline,OTHER/UNK,Light,47,Hybrid,0
12/31/2023,94109,2021,Gasoline,JEEP,Light,26,ICE_Gas,0
12/31/2023,94118,2022,Gasoline,OTHER/UNK,Light,327,ICE_Gas,0
12/31/2023,94114,2019,Gasoline,OTHER/UNK,Light,296,ICE_Gas,0
12/31/2023,94110,2023,Plug-in Hybrid,OTHER/UNK,Light,59,Other,0
12/31/2023,94103,2013,Gasoline,OTHER/UNK,Light,209,ICE_Gas,0
12/31/2023,94127,2021,Gasoline,OTHER/UNK,Light,317,ICE_Gas,0
12/31/2023,94108,2017,Gasoline,OTHER/UNK,Light,167,ICE_Gas,0
12/31/2023,94129,2024,Plug-in Hybrid,OTHER/UNK,Light,3,Other,0
12/31/2023,94112,2022,Gasoline,OTHER/UNK,Light,385,ICE_Gas,0
12/31/2023,94129,2015,Flex-Fuel,OTHER/UNK,Light,4,Other,0
12/31/2023,94131,2022,Gasoline,OTHER/UNK,Light,302,ICE_Gas,0
12/31/2023,94108,<2010,Flex-Fuel,OTHER/UNK,Light,7,Other,0
12/31/2023,94112,2015,Gasoline,OTHER/UNK,Heavy,5,ICE_Gas,0
12/31/2023,94112,2016,Gasoline,OTHER/UNK,Heavy,4,ICE_Gas,0
12/31/2023,94132,2013,Gasoline,OTHER/UNK,Heavy,1,ICE_Gas,0
12/31/2023,94104,2023,Gasoline,OTHER/UNK,Heavy,3,ICE_Gas,0
12/31/2023,94123,2018,Gasoline,OTHER/UNK,Light,258,ICE_Gas,0
12/31/2023,94118,2015,Gasoline,OTHER/UNK,Light,292,ICE_Gas,0
12/31/2023,94132,2015,Hybrid Gasoline,OTHER/UNK,Light,37,Hybrid,0
12/31/2023,94110,<2010,Gasoline,OTHER/UNK,Heavy,52,ICE_Gas,0
12/31/2023,94124,2010,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,32,Other,0
12/31/2023,94123,<2010,Gasoline,OTHER/UNK,Heavy,13,ICE_Gas,0
12/31/2023,94124,2023,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,46,Other,0
12/31/2023,94124,2021,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,76,Other,0
12/31/2023,94130,2016,Flex-Fuel,OTHER/UNK,Heavy,1,Other,0
12/31/2023,94103,2012,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,12,Other,0
12/31/2023,94132,2022,Gasoline,OTHER/UNK,Heavy,1,ICE_Gas,0
12/31/2023,94134,2019,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,29,Other,0
12/31/2023,94105,<2010,Gasoline,OTHER/UNK,Heavy,8,ICE_Gas,0
12/31/2023,94131,2023,Gasoline,OTHER/UNK,Heavy,2,ICE_Gas,0
12/31/2023,94121,2017,Gasoline,OTHER/UNK,Heavy,6,ICE_Gas,0
12/31/2023,94124,2016,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,71,Other,0
12/31/2023,94110,2017,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,11,Other,0
12/31/2023,94134,2020,Gasoline,FORD,Light,13,ICE_Gas,0
12/31/2023,94103,2020,Gasoline,OTHER/UNK,Light,320,ICE_Gas,0
12/31/2023,94123,2015,Gasoline,OTHER/UNK,Light,277,ICE_Gas,0
12/31/2023,94134,2021,Hybrid Gasoline,OTHER/UNK,Light,32,Hybrid,0
12/31/2023,94115,2022,Plug-in Hybrid,OTHER/UNK,Light,37,Other,0
12/31/2023,94103,<2010,Hybrid Gasoline,OTHER/UNK,Light,70,Hybrid,0
12/31/2023,94109,<2010,Hybrid Gasoline,OTHER/UNK,Light,86,Hybrid,0
12/31/2023,94108,<2010,Gasoline,OTHER/UNK,Light,651,ICE_Gas,0
12/31/2023,94132,2019,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,7,Other,0
12/31/2023,94122,2020,Flex-Fuel,OTHER/UNK,Heavy,1,Other,0
12/31/2023,94124,2020,Gasoline,FORD,Light,103,ICE_Gas,0
12/31/2023,94107,2019,Gasoline,OTHER/UNK,Light,333,ICE_Gas,0
12/31/2023,94108,2019,Gasoline,OTHER/UNK,Light,168,ICE_Gas,0
12/31/2023,94102,2023,Hybrid Gasoline,OTHER/UNK,Light,63,Hybrid,0
12/31/2023,94108,<2010,Gasoline,OTHER/UNK,Unk,1,ICE_Gas,0
12/31/2023,94104,2018,Flex-Fuel,OTHER/UNK,Light,4,Other,0
12/31/2023,94124,2016,Gasoline,OTHER/UNK,Heavy,37,ICE_Gas,0
12/31/2023,94132,2013,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,3,Other,0
12/31/2023,94111,2019,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,7,Other,0
12/31/2023,94105,2022,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,20,Other,0
12/31/2023,94109,2023,Battery Electric,OTHER/UNK,Light,104,EV,1
12/31/2023,94127,2017,Battery Electric,OTHER/UNK,Light,36,EV,1
12/31/2023,94114,2020,Battery Electric,OTHER/UNK,Light,33,EV,1
12/31/2023,94124,2015,Gasoline,OTHER/UNK,Light,421,ICE_Gas,0
12/31/2023,94102,2014,Gasoline,OTHER/UNK,Light,254,ICE_Gas,0
12/31/2023,94112,2010,Gasoline,OTHER/UNK,Light,296,ICE_Gas,0
12/31/2023,94115,2023,Gasoline,OTHER/UNK,Light,288,ICE_Gas,0
12/31/2023,94124,2017,Flex-Fuel,OTHER/UNK,Heavy,1,Other,0
12/31/2023,94121,2017,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,6,Other,0
12/31/2023,94103,2023,Gasoline,OTHER/UNK,Light,316,ICE_Gas,0
12/31/2023,94111,2016,Flex-Fuel,OTHER/UNK,Light,6,Other,0
12/31/2023,94114,<2010,Diesel and Diesel Hybrid,OTHER/UNK,Light,42,Other,0
12/31/2023,94111,2019,Gasoline,OTHER/UNK,Heavy,5,ICE_Gas,0
12/31/2023,94124,2020,Gasoline,CHEVROLET,Light,13,ICE_Gas,0
12/31/2023,94110,2015,Diesel and Diesel Hybrid,OTHER/UNK,Light,40,Other,0
12/31/2023,94122,2020,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,4,Other,0
12/31/2023,94107,2024,Diesel and Diesel Hybrid,OTHER/UNK,Light,1,Other,0
12/31/2023,94134,2019,Gasoline,OTHER/UNK,Heavy,1,ICE_Gas,0
12/31/2023,94110,<2010,Gasoline,HONDA,Light,1128,ICE_Gas,0
12/31/2023,94134,<2010,Gasoline,HONDA,Light,1061,ICE_Gas,0
12/31/2023,94131,2016,Gasoline,HONDA,Light,132,ICE_Gas,0
12/31/2023,94133,2018,Hybrid Gasoline,OTHER/UNK,Light,34,Hybrid,0
12/31/2023,94105,2023,Hybrid Gasoline,OTHER/UNK,Light,35,Hybrid,0
12/31/2023,94108,2023,Hybrid Gasoline,OTHER/UNK,Light,43,Hybrid,0
12/31/2023,94118,<2010,Gasoline,HONDA,Light,477,ICE_Gas,0
12/31/2023,94118,2023,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,2,Other,0
12/31/2023,94123,2024,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,2,Other,0
12/31/2023,94112,2016,Gasoline,NISSAN,Light,101,ICE_Gas,0
12/31/2023,94124,<2010,Gasoline,NISSAN,Light,17,ICE_Gas,0
12/31/2023,94122,2013,Battery Electric,NISSAN,Light,11,EV,1
12/31/2023,94123,<2010,Hybrid Gasoline,OTHER/UNK,Light,71,Hybrid,0
12/31/2023,94131,2023,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,3,Other,0
12/31/2023,94132,<2010,Gasoline,TOYOTA,Light,468,ICE_Gas,0
12/31/2023,94158,<2010,Natural Gas,OTHER/UNK,Heavy,3,ICE_NG,0
12/31/2023,94104,2023,Gasoline,VOLKSWAGEN,Light,50,ICE_Gas,0
12/31/2023,94105,2019,Diesel and Diesel Hybrid,KENWORTH,Heavy,18,Other,0
12/31/2023,94134,2022,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,12,Other,0
12/31/2023,94131,<2010,Unk,OTHER/UNK,Unk,265,Other,0
12/31/2023,94131,2018,Plug-in Hybrid,OTHER/UNK,Light,34,Other,0
12/31/2023,94112,2016,Gasoline,HONDA,Light,462,ICE_Gas,0
12/31/2023,94109,2016,Gasoline,HONDA,Light,122,ICE_Gas,0
12/31/2023,94131,2015,Gasoline,HONDA,Light,82,ICE_Gas,0
12/31/2023,94110,2019,Gasoline,HONDA,Light,209,ICE_Gas,0
12/31/2023,94111,<2010,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,10,Other,0
12/31/2023,94133,2013,Gasoline,TOYOTA,Light,39,ICE_Gas,0
12/31/2023,94122,2014,Gasoline,TOYOTA,Light,207,ICE_Gas,0
12/31/2023,94123,2022,Hybrid Gasoline,OTHER/UNK,Light,45,Hybrid,0
12/31/2023,94134,2020,Gasoline,LEXUS,Light,41,ICE_Gas,0
12/31/2023,94121,2018,Hybrid Gasoline,OTHER/UNK,Light,51,Hybrid,0
12/31/2023,94123,2019,Hybrid Gasoline,OTHER/UNK,Light,36,Hybrid,0
12/31/2023,94109,2015,Gasoline,LEXUS,Light,32,ICE_Gas,0
12/31/2023,94122,2019,Gasoline,LEXUS,Light,37,ICE_Gas,0
12/31/2023,94114,2016,Gasoline,TOYOTA,Light,38,ICE_Gas,0
12/31/2023,94132,2020,Gasoline,TOYOTA,Light,86,ICE_Gas,0
12/31/2023,94122,2022,Hybrid Gasoline,TOYOTA,Light,164,Hybrid,0
12/31/2023,94122,2014,Battery Electric,OTHER/UNK,Light,22,EV,1
12/31/2023,94107,2017,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,22,Other,0
12/31/2023,94131,2020,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,1,Other,0
12/31/2023,94116,2020,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,6,Other,0
12/31/2023,94107,2018,Hybrid Gasoline,OTHER/UNK,Light,19,Hybrid,0
12/31/2023,94129,2019,Hybrid Gasoline,OTHER/UNK,Light,10,Hybrid,0
12/31/2023,94133,2023,Battery Electric,OTHER/UNK,Light,53,EV,1
12/31/2023,94131,2021,Battery Electric,OTHER/UNK,Light,60,EV,1
12/31/2023,94114,2015,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,3,Other,0
12/31/2023,94110,2012,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,9,Other,0
12/31/2023,94131,2015,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,4,Other,0
12/31/2023,94131,2024,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,1,Other,0
12/31/2023,94111,2018,Hybrid Gasoline,OTHER/UNK,Light,5,Hybrid,0
12/31/2023,94114,2011,Hybrid Gasoline,OTHER/UNK,Light,16,Hybrid,0
12/31/2023,94124,2021,Gasoline,MAZDA,Light,28,ICE_Gas,0
12/31/2023,94122,2023,Plug-in Hybrid,BMW,Light,12,Other,0
12/31/2023,94158,2022,Plug-in Hybrid,OTHER/UNK,Light,13,Other,0
12/31/2023,94131,2015,Gasoline,MAZDA,Light,30,ICE_Gas,0
12/31/2023,94116,2015,Gasoline,MAZDA,Light,30,ICE_Gas,0
12/31/2023,94112,2014,Gasoline,MAZDA,Light,50,ICE_Gas,0
12/31/2023,94134,2017,Gasoline,MAZDA,Light,26,ICE_Gas,0
12/31/2023,94132,2018,Gasoline,MAZDA,Light,16,ICE_Gas,0
12/31/2023,94110,2019,Gasoline,MAZDA,Light,55,ICE_Gas,0
12/31/2023,94118,2021,Gasoline,MAZDA,Light,73,ICE_Gas,0
12/31/2023,94110,2018,Gasoline,NISSAN,Light,53,ICE_Gas,0
12/31/2023,94107,2013,Unk,OTHER/UNK,Unk,2,Other,0
12/31/2023,94123,2022,Gasoline,VOLKSWAGEN,Light,43,ICE_Gas,0
12/31/2023,94134,2014,Gasoline,VOLKSWAGEN,Light,12,ICE_Gas,0
12/31/2023,94116,2013,Hybrid Gasoline,OTHER/UNK,Light,33,Hybrid,0
12/31/2023,94117,<2010,Gasoline,VOLKSWAGEN,Light,48,ICE_Gas,0
12/31/2023,94123,2013,Gasoline,VOLKSWAGEN,Light,30,ICE_Gas,0
12/31/2023,94110,<2010,Gasoline,VOLKSWAGEN,Light,116,ICE_Gas,0
12/31/2023,94129,Unk,Unk,OTHER/UNK,Unk,2,Other,0
12/31/2023,94133,2013,Diesel and Diesel Hybrid,OTHER/UNK,Light,8,Other,0
12/31/2023,94109,<2010,Gasoline,OTHER/UNK,Heavy,9,ICE_Gas,0
12/31/2023,94115,2014,Gasoline,SUBARU,Light,30,ICE_Gas,0
12/31/2023,94108,2018,Hybrid Gasoline,OTHER/UNK,Light,9,Hybrid,0
12/31/2023,94110,<2010,Hybrid Gasoline,TOYOTA,Light,318,Hybrid,0
12/31/2023,94109,2016,Hybrid Gasoline,OTHER/UNK,Light,46,Hybrid,0
12/31/2023,94104,2010,Gasoline,OTHER/UNK,Light,10,ICE_Gas,0
12/31/2023,94124,2020,Gasoline,TOYOTA,Light,149,ICE_Gas,0
12/31/2023,94110,2021,Hybrid Gasoline,OTHER/UNK,Light,37,Hybrid,0
12/31/2023,94107,2017,Gasoline,OTHER/UNK,Heavy,9,ICE_Gas,0
12/31/2023,94124,2024,Gasoline,OTHER/UNK,Heavy,5,ICE_Gas,0
12/31/2023,94104,2020,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,1,Other,0
12/31/2023,94116,2015,Gasoline,HONDA,Light,209,ICE_Gas,0
12/31/2023,94110,2016,Gasoline,HONDA,Light,241,ICE_Gas,0
12/31/2023,94134,2013,Gasoline,NISSAN,Light,43,ICE_Gas,0
12/31/2023,94117,2014,Hybrid Gasoline,OTHER/UNK,Light,26,Hybrid,0
12/31/2023,94105,2024,Battery Electric,OTHER/UNK,Light,14,EV,1
12/31/2023,94107,2015,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,6,Other,0
12/31/2023,94103,2024,Hybrid Gasoline,OTHER/UNK,Light,27,Hybrid,0
12/31/2023,94127,2020,Hybrid Gasoline,OTHER/UNK,Light,54,Hybrid,0
12/31/2023,94109,2021,Hybrid Gasoline,TOYOTA,Light,127,Hybrid,0
12/31/2023,94121,2014,Hybrid Gasoline,OTHER/UNK,Light,36,Hybrid,0
12/31/2023,94110,2013,Gasoline,TOYOTA,Light,158,ICE_Gas,0
12/31/2023,94121,2012,Gasoline,TOYOTA,Light,136,ICE_Gas,0
12/31/2023,94122,2010,Gasoline,TOYOTA,Light,220,ICE_Gas,0
12/31/2023,94112,2021,Gasoline,TOYOTA,Light,331,ICE_Gas,0
12/31/2023,94131,2018,Gasoline,TOYOTA,Light,47,ICE_Gas,0
12/31/2023,94103,2021,Gasoline,BMW,Light,34,ICE_Gas,0
12/31/2023,94110,<2010,Battery Electric,OTHER/UNK,Light,1,EV,1
12/31/2023,94112,<2010,Unk,FORD,Unk,29,Other,0
12/31/2023,94133,<2010,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,5,Other,0
12/31/2023,94116,2015,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,14,Other,0
12/31/2023,94124,2016,Hybrid Gasoline,OTHER/UNK,Light,51,Hybrid,0
12/31/2023,94121,2015,Hybrid Gasoline,OTHER/UNK,Light,29,Hybrid,0
12/31/2023,94132,2017,Gasoline,SUBARU,Light,43,ICE_Gas,0
12/31/2023,94114,2016,Gasoline,SUBARU,Light,55,ICE_Gas,0
12/31/2023,94109,2015,Gasoline,SUBARU,Light,50,ICE_Gas,0
12/31/2023,94124,<2010,Hybrid Gasoline,OTHER/UNK,Light,96,Hybrid,0
12/31/2023,94118,<2010,Hybrid Gasoline,OTHER/UNK,Light,100,Hybrid,0
12/31/2023,94115,2012,Hybrid Gasoline,OTHER/UNK,Light,22,Hybrid,0
12/31/2023,94114,2010,Gasoline,HONDA,Light,52,ICE_Gas,0
12/31/2023,94131,2019,Plug-in Hybrid,OTHER/UNK,Light,41,Other,0
12/31/2023,94109,2010,Hybrid Gasoline,OTHER/UNK,Light,24,Hybrid,0
12/31/2023,94114,2010,Hybrid Gasoline,OTHER/UNK,Light,21,Hybrid,0
12/31/2023,94123,2011,Hybrid Gasoline,OTHER/UNK,Light,20,Hybrid,0
12/31/2023,94116,<2010,Gasoline,MAZDA,Light,36,ICE_Gas,0
12/31/2023,94127,2016,Gasoline,MAZDA,Light,36,ICE_Gas,0
12/31/2023,94110,2017,Gasoline,MAZDA,Light,61,ICE_Gas,0
12/31/2023,94134,2023,Hybrid Gasoline,TOYOTA,Light,172,Hybrid,0
12/31/2023,94111,2021,Hybrid Gasoline,OTHER/UNK,Light,17,Hybrid,0
12/31/2023,94107,2020,Plug-in Hybrid,OTHER/UNK,Light,22,Other,0
12/31/2023,94104,<2010,Hybrid Gasoline,OTHER/UNK,Light,5,Hybrid,0
12/31/2023,94105,2013,Hybrid Gasoline,OTHER/UNK,Light,14,Hybrid,0
12/31/2023,94102,2015,Hybrid Gasoline,OTHER/UNK,Light,26,Hybrid,0
12/31/2023,94117,2013,Hybrid Gasoline,OTHER/UNK,Light,47,Hybrid,0
12/31/2023,94105,2015,Hybrid Gasoline,OTHER/UNK,Light,14,Hybrid,0
12/31/2023,94122,2010,Gasoline,LEXUS,Light,51,ICE_Gas,0
12/31/2023,94133,2016,Hybrid Gasoline,OTHER/UNK,Light,29,Hybrid,0
12/31/2023,94114,2017,Hybrid Gasoline,OTHER/UNK,Light,51,Hybrid,0
12/31/2023,94123,2016,Hybrid Gasoline,OTHER/UNK,Light,20,Hybrid,0
12/31/2023,94117,2010,Hybrid Gasoline,OTHER/UNK,Light,27,Hybrid,0
12/31/2023,94109,2018,Hybrid Gasoline,OTHER/UNK,Light,30,Hybrid,0
12/31/2023,94109,2024,Plug-in Hybrid,OTHER/UNK,Light,6,Other,0
12/31/2023,94158,2020,Hybrid Gasoline,OTHER/UNK,Light,22,Hybrid,0
12/31/2023,94104,2023,Hybrid Gasoline,OTHER/UNK,Light,1,Hybrid,0
12/31/2023,94110,2021,Plug-in Hybrid,TOYOTA,Light,42,Other,0
12/31/2023,94123,2023,Plug-in Hybrid,OTHER/UNK,Light,46,Other,0
12/31/2023,94115,2020,Hybrid Gasoline,OTHER/UNK,Light,49,Hybrid,0
12/31/2023,94112,2020,Hybrid Gasoline,OTHER/UNK,Light,24,Hybrid,0
12/31/2023,94117,2020,Plug-in Hybrid,OTHER/UNK,Light,31,Other,0
12/31/2023,94134,2016,Diesel and Diesel Hybrid,OTHER/UNK,Light,3,Other,0
12/31/2023,94133,2021,Gasoline,MERCEDES-BENZ,Light,14,ICE_Gas,0
12/31/2023,94134,2022,Gasoline,MERCEDES-BENZ,Light,40,ICE_Gas,0
12/31/2023,94116,2020,Gasoline,MERCEDES-BENZ,Light,30,ICE_Gas,0
12/31/2023,94121,2023,Gasoline,AUDI,Light,31,ICE_Gas,0
12/31/2023,94124,2020,Battery Electric,OTHER/UNK,Light,6,EV,1
12/31/2023,94109,2021,Gasoline,AUDI,Light,62,ICE_Gas,0
12/31/2023,94118,2023,Gasoline,AUDI,Light,67,ICE_Gas,0
12/31/2023,94133,2019,Gasoline,AUDI,Light,17,ICE_Gas,0
12/31/2023,94115,2018,Gasoline,AUDI,Light,75,ICE_Gas,0
12/31/2023,94114,2018,Gasoline,AUDI,Light,93,ICE_Gas,0
12/31/2023,94110,2011,Gasoline,AUDI,Light,13,ICE_Gas,0
12/31/2023,94117,2014,Gasoline,AUDI,Light,13,ICE_Gas,0
12/31/2023,94103,2017,Gasoline,AUDI,Light,11,ICE_Gas,0
12/31/2023,94116,2017,Gasoline,AUDI,Light,12,ICE_Gas,0
12/31/2023,94115,2020,Gasoline,AUDI,Light,52,ICE_Gas,0
12/31/2023,94158,2018,Gasoline,AUDI,Light,11,ICE_Gas,0
12/31/2023,94131,2012,Gasoline,AUDI,Light,15,ICE_Gas,0
12/31/2023,94116,2015,Gasoline,BMW,Light,39,ICE_Gas,0
12/31/2023,94131,2016,Gasoline,BMW,Light,43,ICE_Gas,0
12/31/2023,94123,2016,Gasoline,BMW,Light,32,ICE_Gas,0
12/31/2023,94122,2015,Gasoline,BMW,Light,59,ICE_Gas,0
12/31/2023,94117,2015,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,1,Other,0
12/31/2023,94132,2018,Gasoline,MERCEDES-BENZ,Light,38,ICE_Gas,0
12/31/2023,94123,2014,Gasoline,MERCEDES-BENZ,Light,35,ICE_Gas,0
12/31/2023,94112,2015,Battery Electric,OTHER/UNK,Light,16,EV,1
12/31/2023,94115,2018,Battery Electric,OTHER/UNK,Light,30,EV,1
12/31/2023,94123,2023,Gasoline,PORSCHE,Light,19,ICE_Gas,0
12/31/2023,94103,2021,Plug-in Hybrid,OTHER/UNK,Light,27,Other,0
12/31/2023,94102,2017,Flex-Fuel,OTHER/UNK,Light,14,Other,0
12/31/2023,94110,2024,Plug-in Hybrid,OTHER/UNK,Light,16,Other,0
12/31/2023,94134,2014,Gasoline,HONDA,Light,135,ICE_Gas,0
12/31/2023,94114,2014,Gasoline,HONDA,Light,60,ICE_Gas,0
12/31/2023,94132,2015,Gasoline,HONDA,Light,101,ICE_Gas,0
12/31/2023,94122,2013,Hybrid Gasoline,OTHER/UNK,Light,31,Hybrid,0
12/31/2023,94114,2014,Hybrid Gasoline,OTHER/UNK,Light,38,Hybrid,0
12/31/2023,94131,2020,Gasoline,HONDA,Light,40,ICE_Gas,0
12/31/2023,94122,2022,Gasoline,HONDA,Light,76,ICE_Gas,0
12/31/2023,94133,2022,Gasoline,HONDA,Light,12,ICE_Gas,0
12/31/2023,94131,2020,Hybrid Gasoline,OTHER/UNK,Light,39,Hybrid,0
12/31/2023,94118,2017,Gasoline,JEEP,Light,12,ICE_Gas,0
12/31/2023,94118,2016,Gasoline,OTHER/UNK,Heavy,1,ICE_Gas,0
12/31/2023,94109,2016,Gasoline,OTHER/UNK,Heavy,2,ICE_Gas,0
12/31/2023,94124,<2010,Gasoline,FORD,Heavy,65,ICE_Gas,0
12/31/2023,94129,<2010,Gasoline,OTHER/UNK,Heavy,3,ICE_Gas,0
12/31/2023,94115,2016,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,2,Other,0
12/31/2023,94112,2020,Gasoline,OTHER/UNK,Heavy,4,ICE_Gas,0
12/31/2023,94133,2011,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,1,Other,0
12/31/2023,94122,2015,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,8,Other,0
12/31/2023,94124,2011,Gasoline,OTHER/UNK,Heavy,3,ICE_Gas,0
12/31/2023,94121,2015,Gasoline,OTHER/UNK,Heavy,3,ICE_Gas,0
12/31/2023,94102,2022,Gasoline,OTHER/UNK,Heavy,1,ICE_Gas,0
12/31/2023,94118,2017,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,4,Other,0
12/31/2023,94158,2012,Gasoline,OTHER/UNK,Heavy,1,ICE_Gas,0
12/31/2023,94105,2013,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,21,Other,0
12/31/2023,94121,2011,Flex-Fuel,OTHER/UNK,Heavy,1,Other,0
12/31/2023,94131,2011,Flex-Fuel,OTHER/UNK,Light,11,Other,0
12/31/2023,94103,2018,Flex-Fuel,OTHER/UNK,Light,25,Other,0
12/31/2023,94122,2014,Gasoline,FORD,Light,11,ICE_Gas,0
12/31/2023,94116,2019,Battery Electric,CHEVROLET,Light,22,EV,1
12/31/2023,94110,2023,Battery Electric,CHEVROLET,Light,60,EV,1
12/31/2023,94116,2017,Plug-in Hybrid,CHEVROLET,Light,13,Other,0
